Time,Value
08:04:55,997
08:04:56,996
08:04:57,997
08:04:58,997
08:04:59,997
08:05:00,997
08:05:01,997
08:05:02,997
08:05:03,997
08:05:04,997
08:05:05,997
08:05:06,997
08:05:07,997
08:05:08,998
08:05:09,998
08:05:10,998
08:05:11,998
08:05:12,998
08:05:13,998
08:05:14,998
08:05:15,998
08:05:16,998
08:05:17,998
08:05:18,998
08:05:19,998
08:05:20,998
08:05:21,998
08:05:22,998
08:05:23,998
08:05:24,998
08:05:25,998
08:05:26,998
08:05:27,999
08:05:28,998
08:05:29,998
08:05:30,998
08:05:31,999
08:05:32,999
08:05:33,999
08:05:34,999
08:05:35,999
08:05:37,999
08:05:38,999
08:05:39,999
08:05:40,999
08:05:41,999
08:05:42,999
08:05:43,999
08:05:44,999
08:05:45,999
08:05:46,999
08:05:47,999
08:05:48,999
08:05:49,999
08:05:50,999
08:05:51,999
08:05:52,999
08:05:54,999
08:05:55,999
08:05:56,999
08:05:57,999
08:05:58,999
08:05:59,999
08:06:00,999
08:06:01,1000
08:06:02,999
08:06:03,999
08:06:04,999
08:06:05,999
08:06:06,999
08:06:07,1000
08:06:08,999
08:06:09,999
08:06:10,999
08:06:11,1000
08:06:12,999
08:06:13,999
08:06:14,1000
08:06:15,1000
08:06:16,1000
08:06:17,1000
08:06:18,1000
08:06:19,1000
08:06:20,1000
08:06:22,1000
08:06:23,1000
08:06:24,1000
08:06:25,1000
08:06:26,1000
08:06:27,1000
08:06:28,1000
08:06:29,1000
08:06:30,1000
08:06:31,1000
08:06:32,1000
08:06:33,1000
08:06:34,1000
08:06:35,1000
08:06:36,1000
08:06:37,1000
08:06:38,1000
08:06:39,1000
08:06:40,1000
08:06:41,1000
08:06:42,1000
08:06:43,1000
08:06:44,1000
08:06:45,1000
08:06:46,1000
08:06:47,1000
08:06:48,1001
08:06:49,1000
08:06:50,1000
08:06:51,1001
08:06:52,1000
08:06:53,1000
08:06:54,1001
08:06:55,1001
08:06:56,1000
08:06:57,1001
08:06:58,1001
08:06:59,1001
08:07:00,1001
08:07:02,1001
08:07:03,1001
08:07:04,1001
08:07:05,1001
08:07:08,1001
08:07:09,1001
08:07:10,1001
08:07:11,1001
08:07:12,1001
08:07:13,1001
08:07:14,1001
08:07:15,1001
08:07:16,1001
08:07:17,1001
08:07:18,1001
08:07:19,1001
08:07:20,1001
08:07:21,1001
08:07:23,1001
08:07:24,1001
08:07:25,1001
08:07:26,1001
08:07:27,1001
08:07:28,1001
08:07:29,1001
08:07:31,1001
08:07:32,1001
08:07:33,1001
08:07:34,1001
08:07:35,1001
08:07:36,1001
08:07:37,1001
08:07:38,1001
08:07:39,1001
08:07:40,1001
08:07:41,1000
08:07:42,1001
08:07:43,1000
08:07:44,1000
08:07:45,1001
08:07:46,1000
08:07:47,1001
08:07:49,1000
08:07:50,1000
08:07:51,1000
08:07:52,1000
08:07:53,1000
08:07:54,1000
08:07:55,1000
08:07:56,1000
08:07:57,1000
08:07:58,1000
08:07:59,1000
08:08:00,1000
08:08:01,1000
08:08:02,1000
08:08:03,1000
08:08:04,1000
08:08:05,1000
08:08:06,1000
08:08:07,1000
08:08:08,1000
08:08:09,1000
08:08:10,999
08:08:11,1000
08:08:12,999
08:08:13,999
08:08:14,999
08:08:15,999
08:08:16,999
08:08:17,999
08:08:18,999
08:08:19,999
08:08:20,999
08:08:21,999
08:08:22,999
08:08:23,999
08:08:24,999
08:08:25,999
08:08:26,999
08:08:27,999
08:08:28,999
08:08:29,999
08:08:30,999
08:08:31,999
08:08:32,999
08:08:33,999
08:08:34,999
08:08:35,998
08:08:36,999
08:08:37,999
08:08:38,998
08:08:39,998
08:08:40,998
08:08:41,998
08:08:42,998
08:08:43,998
08:08:44,998
08:08:45,998
08:08:46,998
08:08:47,998
08:08:48,998
08:08:49,998
08:08:50,997
08:08:51,997
08:08:52,998
08:08:53,997
08:08:54,996
08:08:55,996
08:08:56,996
08:08:57,996
08:08:58,996
08:08:59,996
08:09:00,996
08:09:01,996
08:09:02,996
08:09:03,996
08:09:04,996
08:09:05,996
08:09:06,996
08:09:07,996
08:09:08,996
08:09:09,996
08:09:10,994
08:09:11,994
08:09:12,994
08:09:13,994
08:09:14,994
08:09:15,994
08:09:16,994
08:09:17,994
08:09:18,994
08:09:19,994
08:09:20,994
08:09:21,994
08:09:22,994
08:09:23,993
08:09:24,993
08:09:25,993
08:09:26,993
08:09:27,993
08:09:28,993
08:09:29,993
08:09:31,992
08:09:32,992
08:09:33,992
08:09:34,992
08:09:35,992
08:09:36,992
08:09:37,992
08:09:38,991
08:09:39,992
08:09:40,991
08:09:41,992
08:09:42,991
08:09:43,991
08:09:44,991
08:09:45,991
08:09:46,991
08:09:47,991
08:09:48,991
08:09:49,991
08:09:50,991
08:09:51,991
08:09:52,991
08:09:53,991
08:09:54,991
08:09:55,991
08:09:56,990
08:09:57,991
08:09:58,991
08:09:59,990
08:10:00,990
08:10:01,990
08:10:03,990
08:10:04,990
08:10:05,990
08:10:06,990
08:10:07,990
08:10:08,990
08:10:09,990
08:10:10,989
08:10:11,990
08:10:12,990
08:10:13,990
08:10:14,990
08:10:15,989
08:10:16,989
08:10:17,989
08:10:18,990
08:10:19,989
08:10:20,990
08:10:21,989
08:10:22,989
08:10:23,989
08:10:24,989
08:10:25,989
08:10:26,989
08:10:27,989
08:10:28,989
08:10:29,989
08:10:30,989
08:10:31,989
08:10:32,989
08:10:33,989
08:10:34,989
08:10:35,989
08:10:36,989
08:10:37,989
08:10:38,989
08:10:39,989
08:10:40,989
08:10:41,989
08:10:42,989
08:10:43,989
08:10:44,989
08:10:45,990
08:10:46,989
08:10:47,989
08:10:48,989
08:10:49,989
08:10:50,990
08:10:51,989
08:10:52,989
08:10:53,989
08:10:54,989
08:10:55,990
08:10:56,989
08:10:57,989
08:10:58,989
08:10:59,989
08:11:00,989
08:11:01,989
08:11:02,989
08:11:03,989
08:11:04,989
08:11:05,989
08:11:06,989
08:11:07,989
08:11:08,989
08:11:09,989
08:11:10,989
08:11:11,989
08:11:12,989
08:11:13,990
08:11:14,989
08:11:15,989
08:11:16,990
08:11:17,990
08:11:18,989
08:11:19,990
08:11:20,990
08:11:21,990
08:11:22,989
08:11:23,989
08:11:24,990
08:11:25,989
08:11:26,989
08:11:27,990
08:11:28,989
08:11:29,989
08:11:30,989
08:11:31,989
08:11:32,989
08:11:33,989
08:11:34,989
08:11:35,989
08:11:36,989
08:11:38,989
08:11:39,989
08:11:40,989
08:11:41,989
08:11:42,989
08:11:43,989
08:11:44,989
08:11:45,989
08:11:46,989
08:11:47,990
08:11:48,990
08:11:49,989
08:11:50,990
08:11:51,990
08:11:52,990
08:11:53,989
08:11:54,990
08:11:55,990
08:11:56,989
08:11:57,990
08:11:58,990
08:11:59,989
08:12:00,990
08:12:01,990
08:12:02,989
08:12:03,990
08:12:04,990
08:12:05,990
08:12:06,990
08:12:07,990
08:12:08,990
08:12:09,990
08:12:10,990
08:12:11,990
08:12:12,990
08:12:13,990
08:12:15,990
08:12:16,990
08:12:17,990
08:12:18,990
08:12:19,990
08:12:20,990
08:12:21,990
08:12:22,991
08:12:23,991
08:12:24,990
08:12:25,991
08:12:26,990
08:12:27,991
08:12:28,991
08:12:29,990
08:12:30,991
08:12:31,990
08:12:32,991
08:12:33,991
08:12:34,991
08:12:35,991
08:12:36,991
08:12:37,991
08:12:38,991
08:12:39,991
08:12:40,991
08:12:41,991
08:12:42,991
08:12:43,991
08:12:44,991
08:12:45,991
08:12:46,991
08:12:47,991
08:12:48,991
08:12:49,992
08:12:50,991
08:12:51,991
08:12:52,991
08:12:53,991
08:12:54,991
08:12:55,992
08:12:56,992
08:12:57,991
08:12:58,992
08:12:59,991
08:13:00,992
08:13:01,992
08:13:02,992
08:13:03,992
08:13:04,992
08:13:05,992
08:13:06,992
08:13:07,992
08:13:08,992
08:13:09,992
08:13:10,992
08:13:11,992
08:13:12,992
08:13:13,992
08:13:14,992
08:13:15,992
08:13:16,992
08:13:17,993
08:13:18,993
08:13:19,992
08:13:20,993
08:13:21,993
08:13:22,993
08:13:23,993
08:13:24,993
08:13:25,993
08:13:27,993
08:13:28,993
08:13:29,993
08:13:30,993
08:13:31,994
08:13:32,993
08:13:33,993
08:13:34,994
08:13:35,994
08:13:36,994
08:13:37,994
08:13:38,993
08:13:39,994
08:13:40,994
08:13:41,994
08:13:42,994
08:13:43,994
08:13:44,994
08:13:45,994
08:13:46,994
08:13:47,994
08:13:48,994
08:13:49,994
08:13:50,994
08:13:51,994
08:13:52,994
08:13:53,994
08:13:54,994
08:13:55,994
08:13:56,994
08:13:57,994
08:13:58,996
08:13:59,994
08:14:00,996
08:14:01,994
08:14:02,996
08:14:03,996
08:14:04,996
08:14:06,996
08:14:07,996
08:14:08,996
08:14:09,996
08:14:10,996
08:14:11,996
08:14:12,996
08:14:13,996
08:14:14,996
08:14:15,996
08:14:16,996
08:14:17,996
08:14:18,996
08:14:19,996
08:14:20,996
08:14:21,997
08:14:22,996
08:14:23,996
08:14:24,997
08:14:25,997
08:14:26,997
08:14:27,997
08:14:28,997
08:14:29,997
08:14:30,997
08:14:31,997
08:14:32,997
08:14:33,998
08:14:34,998
08:14:35,998
08:14:36,998
08:14:37,998
08:14:38,998
08:14:39,998
08:14:40,998
08:14:41,998
08:14:42,998
08:14:43,998
08:14:44,998
08:14:45,998
08:14:46,999
08:14:47,999
08:14:48,999
08:14:49,999
08:14:50,999
08:14:52,999
08:14:53,999
08:14:54,999
08:14:55,999
08:14:56,999
08:14:57,999
08:14:58,999
08:14:59,999
08:15:00,999
08:15:01,999
08:15:02,999
08:15:03,999
08:15:04,999
08:15:05,999
08:15:06,1000
08:15:07,999
08:15:08,999
08:15:09,1000
08:15:10,1000
08:15:11,1000
08:15:12,1000
08:15:13,1000
08:15:14,1000
08:15:15,1000
08:15:16,1000
08:15:17,1000
08:15:18,1000
08:15:19,1000
08:15:20,1000
08:15:21,1000
08:15:22,1000
08:15:23,1000
08:15:24,1001
08:15:25,1000
08:15:27,1000
08:15:28,1001
08:15:29,1000
08:15:30,1001
08:15:31,1001
08:15:32,1001
08:15:33,1001
08:15:34,1001
08:15:35,1001
08:15:36,1001
08:15:37,1001
08:15:38,1001
08:15:39,1001
08:15:40,1001
08:15:41,1001
08:15:42,1001
08:15:43,1001
08:15:44,1001
08:15:45,1001
08:15:46,1001
08:15:47,1001
08:15:48,1001
08:15:49,1001
08:15:50,1002
08:15:51,1001
08:15:52,1001
08:15:53,1002
08:15:54,1002
08:15:55,1003
08:15:56,1002
08:15:57,1003
08:15:58,1002
08:15:59,1003
08:16:00,1003
08:16:01,1003
08:16:02,1003
08:16:03,1003
08:16:04,1003
08:16:05,1004
08:16:06,1004
08:16:07,1003
08:16:08,1004
08:16:09,1003
08:16:10,1003
08:16:11,1003
08:16:12,1004
08:16:13,1004
08:16:14,1004
08:16:15,1004
08:16:16,1004
08:16:17,1003
08:16:18,1004
08:16:19,1004
08:16:20,1004
08:16:21,1004
08:16:22,1004
08:16:23,1004
08:16:24,1004
08:16:25,1004
08:16:26,1004
08:16:27,1004
08:16:28,1004
08:16:29,1004
08:16:31,1004
08:16:32,1004
08:16:33,1004
08:16:34,1004
08:16:35,1004
08:16:36,1004
08:16:37,1004
08:16:38,1004
08:16:39,1004
08:16:40,1004
08:16:41,1004
08:16:42,1004
08:16:43,1004
08:16:44,1004
08:16:45,1004
08:16:46,1004
08:16:47,1004
08:16:48,1004
08:16:49,1004
08:16:50,1004
08:16:51,1004
08:16:52,1005
08:16:53,1005
08:16:54,1005
08:16:55,1004
08:16:56,1005
08:16:57,1005
08:16:58,1005
08:16:59,1005
08:17:00,1004
08:17:01,1005
08:17:02,1005
08:17:03,1005
08:17:04,1005
08:17:05,1005
08:17:06,1005
08:17:07,1005
08:17:08,1005
08:17:09,1005
08:17:10,1005
08:17:11,1005
08:17:12,1005
08:17:13,1005
08:17:14,1005
08:17:15,1005
08:17:16,1005
08:17:17,1005
08:17:18,1005
08:17:19,1005
08:17:20,1005
08:17:21,1005
08:17:22,1005
08:17:23,1006
08:17:24,1005
08:17:25,1005
08:17:26,1005
08:17:27,1006
08:17:28,1005
08:17:29,1005
08:17:30,1005
08:17:31,1005
08:17:32,1005
08:17:33,1006
08:17:34,1005
08:17:35,1006
08:17:37,1005
08:17:38,1005
08:17:39,1005
08:17:40,1005
08:17:41,1006
08:17:42,1006
08:17:43,1006
08:17:44,1006
08:17:45,1005
08:17:46,1006
08:17:47,1006
08:17:48,1006
08:17:49,1006
08:17:50,1006
08:17:51,1006
08:17:52,1006
08:17:53,1006
08:17:54,1006
08:17:55,1006
08:17:56,1006
08:17:57,1006
08:17:58,1006
08:17:59,1006
08:18:00,1006
08:18:01,1006
08:18:03,1006
08:18:04,1006
08:18:05,1006
08:18:06,1006
08:18:07,1006
08:18:08,1006
08:18:09,1006
08:18:10,1006
08:18:11,1006
08:18:12,1006
08:18:13,1006
08:18:14,1006
08:18:15,1006
08:18:16,1006
08:18:17,1006
08:18:18,1006
08:18:19,1006
08:18:20,1006
08:18:21,1006
08:18:22,1006
08:18:23,1006
08:18:24,1006
08:18:25,1006
08:18:26,1006
08:18:27,1006
08:18:28,1006
08:18:29,1006
08:18:30,1006
08:18:31,1006
08:18:32,1006
08:18:33,1006
08:18:34,1006
08:18:35,1006
08:18:36,1006
08:18:37,1006
08:18:38,1006
08:18:39,1006
08:18:40,1006
08:18:41,1006
08:18:44,1006
08:18:45,1006
08:18:46,1006
08:18:47,1006
08:18:48,1006
08:18:49,1008
08:18:50,1006
08:18:51,1008
08:18:52,1008
08:18:53,1008
08:18:54,1008
08:18:55,1008
08:18:56,1008
08:18:57,1008
08:18:58,1008
08:18:59,1008
08:19:00,1008
08:19:01,1008
08:19:02,1008
08:19:03,1008
08:19:04,1008
08:19:05,1008
08:19:06,1008
08:19:07,1008
08:19:08,1008
08:19:09,1008
08:19:10,1008
08:19:11,1008
08:19:12,1008
08:19:13,1008
08:19:14,1008
08:19:15,1008
08:19:16,1008
08:19:17,1008
08:19:18,1008
08:19:19,1008
08:19:20,1008
08:19:21,1008
08:19:22,1008
08:19:23,1008
08:19:24,1008
08:19:25,1009
08:19:26,1009
08:19:27,1008
08:19:28,1008
08:19:29,1008
08:19:30,1008
08:19:31,1009
08:19:32,1009
08:19:33,1009
08:19:34,1009
08:19:35,1009
08:19:36,1009
08:19:37,1008
08:19:38,1008
08:19:39,1009
08:19:40,1009
08:19:41,1009
08:19:42,1009
08:19:43,1009
08:19:44,1009
08:19:45,1009
08:19:47,1009
08:19:48,1009
08:19:49,1009
08:19:50,1009
08:19:51,1009
08:19:52,1009
08:19:53,1009
08:19:54,1009
08:19:55,1009
08:19:56,1009
08:19:57,1009
08:19:58,1009
08:19:59,1009
08:20:00,1009
08:20:01,1009
08:20:02,1009
08:20:03,1009
08:20:04,1009
08:20:05,1009
08:20:06,1009
08:20:07,1009
08:20:08,1009
08:20:09,1009
08:20:10,1009
08:20:11,1009
08:20:12,1009
08:20:13,1009
08:20:14,1009
08:20:15,1009
08:20:16,1009
08:20:17,1009
08:20:18,1009
08:20:19,1009
08:20:20,1009
08:20:21,1009
08:20:22,1009
08:20:23,1009
08:20:24,1009
08:20:25,1009
08:20:26,1009
08:20:27,1009
08:20:28,1009
08:20:30,1009
08:20:31,1009
08:20:32,1009
08:20:33,1009
08:20:34,1009
08:20:35,1009
08:20:36,1009
08:20:37,1009
08:20:38,1009
08:20:39,1009
08:20:40,1009
08:20:41,1009
08:20:42,1009
08:20:43,1009
08:20:44,1009
08:20:45,1009
08:20:46,1009
08:20:47,1009
08:20:48,1009
08:20:49,1009
08:20:50,1009
08:20:51,1009
08:20:52,1009
08:20:53,1009
08:20:54,1009
08:20:55,1009
08:20:56,1009
08:20:57,1009
08:20:58,1009
08:20:59,1009
08:21:00,1009
08:21:01,1009
08:21:02,1009
08:21:03,1009
08:21:04,1009
08:21:05,1009
08:21:06,1009
08:21:07,1009
08:21:08,1009
08:21:09,1008
08:21:10,1009
08:21:11,1008
08:21:12,1009
08:21:13,1009
08:21:14,1008
08:21:15,1009
08:21:16,1009
08:21:17,1009
08:21:18,1009
08:21:19,1009
08:21:20,1008
08:21:21,1009
08:21:22,1008
08:21:23,1009
08:21:24,1009
08:21:25,1008
08:21:26,1009
08:21:27,1009
08:21:28,1009
08:21:29,1009
08:21:30,1009
08:21:31,1008
08:21:32,1009
08:21:33,1008
08:21:34,1009
08:21:36,1009
08:21:37,1009
08:21:38,1009
08:21:39,1009
08:21:40,1008
08:21:41,1009
08:21:42,1009
08:21:43,1009
08:21:44,1009
08:21:45,1009
08:21:46,1009
08:21:47,1009
08:21:48,1009
08:21:49,1009
08:21:50,1009
08:21:51,1009
08:21:52,1008
08:21:53,1009
08:21:54,1009
08:21:55,1009
08:21:56,1009
08:21:57,1009
08:21:58,1009
08:21:59,1009
08:22:00,1009
08:22:01,1009
08:22:02,1009
08:22:03,1009
08:22:04,1009
08:22:05,1009
08:22:06,1009
08:22:07,1009
08:22:08,1009
08:22:09,1009
08:22:10,1009
08:22:11,1009
08:22:12,1009
08:22:13,1009
08:22:14,1009
08:22:15,1009
08:22:16,1009
08:22:17,1009
08:22:18,1009
08:22:19,1009
08:22:20,1009
08:22:21,1009
08:22:22,1009
08:22:23,1009
08:22:24,1009
08:22:25,1009
08:22:26,1009
08:22:27,1009
08:22:28,1009
08:22:29,1009
08:22:30,1010
08:22:31,1010
08:22:32,1009
08:22:33,1010
08:22:34,1010
08:22:35,1010
08:22:37,1010
08:22:38,1010
08:22:39,1009
08:22:40,1010
08:22:41,1009
08:22:42,1010
08:22:43,1010
08:22:44,1010
08:22:45,1010
08:22:46,1010
08:22:47,1011
08:22:48,1011
08:22:49,1010
08:22:50,1010
08:22:51,1011
08:22:52,1011
08:22:53,1011
08:22:54,1011
08:22:55,1011
08:22:56,1011
08:22:57,1011
08:22:58,1011
08:22:59,1011
08:23:00,1011
08:23:01,1011
08:23:02,1011
08:23:03,1011
08:23:04,1011
08:23:05,1011
08:23:06,1011
08:23:07,1011
08:23:08,1011
08:23:09,1011
08:23:10,1011
08:23:11,1011
08:23:12,1011
08:23:13,1012
08:23:15,1011
08:23:16,1011
08:23:17,1011
08:23:18,1011
08:23:19,1011
08:23:20,1011
08:23:21,1012
08:23:22,1012
08:23:23,1012
08:23:24,1012
08:23:25,1013
08:23:26,1013
08:23:27,1013
08:23:28,1012
08:23:29,1013
08:23:30,1013
08:23:31,1013
08:23:32,1013
08:23:33,1012
08:23:34,1013
08:23:35,1013
08:23:36,1013
08:23:37,1012
08:23:38,1013
08:23:39,1013
08:23:40,1013
08:23:41,1013
08:23:42,1013
08:23:43,1013
08:23:44,1013
08:23:45,1013
08:23:46,1013
08:23:47,1013
08:23:48,1013
08:23:49,1013
08:23:50,1013
08:23:51,1013
08:23:52,1013
08:23:53,1013
08:23:54,1013
08:23:55,1013
08:23:56,1013
08:23:57,1013
08:23:58,1013
08:23:59,1013
08:24:00,1013
08:24:01,1013
08:24:02,1013
08:24:03,1013
08:24:04,1013
08:24:05,1013
08:24:06,1013
08:24:07,1013
08:24:08,1013
08:24:09,1013
08:24:10,1014
08:24:11,1014
08:24:12,1014
08:24:13,1014
08:24:14,1014
08:24:15,1014
08:24:16,1014
08:24:17,1014
08:24:18,1014
08:24:19,1014
08:24:20,1014
08:24:21,1014
08:24:22,1014
08:24:23,1014
08:24:24,1014
08:24:25,1014
08:24:26,1014
08:24:27,1014
08:24:28,1014
08:24:29,1014
08:24:30,1014
08:24:31,1014
08:24:32,1014
08:24:33,1014
08:24:34,1014
08:24:35,1014
08:24:36,1014
08:24:37,1014
08:24:38,1015
08:24:39,1015
08:24:40,1014
08:24:41,1015
08:24:42,1014
08:24:43,1015
08:24:44,1015
08:24:45,1015
08:24:46,1015
08:24:47,1015
08:24:48,1015
08:24:49,1015
08:24:50,1015
08:24:51,1015
08:24:52,1015
08:24:53,1015
08:24:54,1015
08:24:56,1015
08:24:57,1015
08:24:58,1015
08:24:59,1015
08:25:00,1015
08:25:01,1015
08:25:02,1015
08:25:03,1015
08:25:04,1016
08:25:05,1016
08:25:06,1016
08:25:07,1016
08:25:08,1016
08:25:09,1016
08:25:10,1016
08:25:11,1016
08:25:12,1016
08:25:13,1016
08:25:14,1016
08:25:15,1016
08:25:16,1016
08:25:17,1016
08:25:18,1017
08:25:19,1017
08:25:20,1017
08:25:22,1017
08:25:23,1017
08:25:24,1017
08:25:26,1017
08:25:28,1017
08:25:29,1017
08:25:30,1017
08:25:31,1017
08:25:32,1017
08:25:33,1017
08:25:34,1017
08:25:35,1017
08:25:36,1017
08:25:37,1018
08:25:38,1017
08:25:39,1017
08:25:40,1017
08:25:41,1017
08:25:42,1017
08:25:43,1017
08:25:44,1017
08:25:45,1018
08:25:46,1017
08:25:47,1018
08:25:48,1018
08:25:49,1017
08:25:50,1018
08:25:51,1017
08:25:52,1018
08:25:53,1018
08:25:54,1018
08:25:55,1018
08:25:56,1018
08:25:57,1018
08:25:58,1018
08:25:59,1018
08:26:00,1018
08:26:01,1018
08:26:02,1018
08:26:03,1018
08:26:04,1018
08:26:05,1018
08:26:06,1018
08:26:07,1018
08:26:08,1018
08:26:09,1018
08:26:10,1018
08:26:11,1018
08:26:12,1018
08:26:13,1018
08:26:14,1018
08:26:15,1018
08:26:16,1018
08:26:17,1018
08:26:18,1018
08:26:19,1018
08:26:20,1018
08:26:21,1018
08:26:22,1020
08:26:23,1020
08:26:24,1020
08:26:25,1018
08:26:26,1018
08:26:28,1018
08:26:29,1018
08:26:30,1020
08:26:31,1020
08:26:32,1020
08:26:33,1020
08:26:34,1018
08:26:35,1020
08:26:36,1020
08:26:37,1020
08:26:38,1020
08:26:39,1020
08:26:40,1020
08:26:41,1020
08:26:42,1020
08:26:43,1020
08:26:44,1020
08:26:45,1020
08:26:46,1020
08:26:47,1020
08:26:48,1020
08:26:49,1020
08:26:50,1020
08:26:51,1020
08:26:52,1020
08:26:53,1020
08:26:54,1020
08:26:55,1020
08:26:56,1020
08:26:57,1020
08:26:58,1020
08:26:59,1020
08:27:00,1020
08:27:01,1020
08:27:02,1020
08:27:03,1020
08:27:04,1020
08:27:05,1020
08:27:06,1021
08:27:07,1021
08:27:08,1021
08:27:09,1020
08:27:10,1021
08:27:11,1021
08:27:12,1021
08:27:13,1021
08:27:14,1021
08:27:15,1021
08:27:16,1021
08:27:17,1021
08:27:18,1021
08:27:19,1021
08:27:20,1021
08:27:21,1021
08:27:22,1021
08:27:23,1021
08:27:24,1021
08:27:25,1021
08:27:26,1021
08:27:27,1021
08:27:28,1021
08:27:29,1021
08:27:30,1021
08:27:31,1021
08:27:32,1021
08:27:33,1021
08:27:34,1021
08:27:35,1021
08:27:36,1021
08:27:37,1021
08:27:38,1021
08:27:39,1021
08:27:40,1021
08:27:41,1021
08:27:42,1021
08:27:43,1021
08:27:44,1021
08:27:45,1022
08:27:46,1021
08:27:48,1021
08:27:49,1022
08:27:50,1021
08:27:51,1022
08:27:52,1022
08:27:53,1021
08:27:54,1022
08:27:55,1022
08:27:56,1022
08:27:57,1021
08:27:58,1021
08:27:59,1021
08:28:00,1021
08:28:01,1021
08:28:02,1021
08:28:03,1021
08:28:04,1021
08:28:05,1021
08:28:06,1021
08:28:07,1021
08:28:08,1021
08:28:09,1021
08:28:10,1021
08:28:11,1021
08:28:12,1021
08:28:13,1021
08:28:14,1021
08:28:15,1021
08:28:16,1021
08:28:17,1021
08:28:18,1021
08:28:19,1021
08:28:20,1021
08:28:21,1021
08:28:22,1021
08:28:23,1021
08:28:24,1021
08:28:25,1021
08:28:26,1021
08:28:27,1021
08:28:28,1021
08:28:29,1021
08:28:30,1021
08:28:31,1021
08:28:32,1021
08:28:33,1020
08:28:34,1021
08:28:35,1020
08:28:36,1021
08:28:37,1021
08:28:38,1021
08:28:39,1021
08:28:40,1020
08:28:41,1020
08:28:42,1020
08:28:43,1021
08:28:44,1020
08:28:45,1020
08:28:47,1020
08:28:48,1020
08:28:49,1021
08:28:50,1020
08:28:51,1020
08:28:52,1020
08:28:53,1020
08:28:54,1020
08:28:55,1020
08:28:56,1020
08:28:57,1020
08:28:58,1020
08:28:59,1020
08:29:00,1020
08:29:01,1020
08:29:02,1020
08:29:03,1020
08:29:04,1020
08:29:05,1020
08:29:06,1020
08:29:07,1020
08:29:08,1020
08:29:09,1020
08:29:10,1020
08:29:11,1018
08:29:12,1018
08:29:13,1018
08:29:14,1018
08:29:15,1020
08:29:16,1018
08:29:17,1018
08:29:18,1018
08:29:19,1020
08:29:20,1018
08:29:21,1018
08:29:22,1018
08:29:23,1020
08:29:24,1018
08:29:25,1018
08:29:26,1018
08:29:27,1018
08:29:28,1018
08:29:29,1018
08:29:30,1018
08:29:31,1018
08:29:32,1018
08:29:33,1018
08:29:34,1018
08:29:35,1018
08:29:36,1018
08:29:37,1018
08:29:38,1018
08:29:39,1018
08:29:40,1018
08:29:41,1018
08:29:42,1017
08:29:43,1018
08:29:44,1018
08:29:46,1018
08:29:47,1018
08:29:48,1018
08:29:49,1018
08:29:50,1018
08:29:51,1018
08:29:52,1018
08:29:53,1018
08:29:54,1018
08:29:55,1018
08:29:56,1018
08:29:57,1018
08:29:58,1018
08:29:59,1018
08:30:00,1017
08:30:01,1017
08:30:02,1018
08:30:03,1017
08:30:04,1017
08:30:05,1018
08:30:06,1017
08:30:07,1017
08:30:08,1017
08:30:09,1017
08:30:10,1017
08:30:11,1017
08:30:12,1017
08:30:13,1017
08:30:14,1017
08:30:15,1017
08:30:16,1017
08:30:17,1017
08:30:18,1017
08:30:19,1017
08:30:20,1017
08:30:21,1017
08:30:22,1016
08:30:23,1017
08:30:24,1016
08:30:25,1016
08:30:26,1016
08:30:27,1016
08:30:28,1016
08:30:29,1016
08:30:30,1016
08:30:31,1016
08:30:32,1016
08:30:33,1016
08:30:34,1016
08:30:35,1016
08:30:36,1016
08:30:37,1015
08:30:38,1015
08:30:39,1015
08:30:40,1015
08:30:41,1016
08:30:42,1015
08:30:43,1015
08:30:44,1015
08:30:45,1015
08:30:46,1015
08:30:47,1015
08:30:48,1015
08:30:49,1015
08:30:50,1015
08:30:51,1015
08:30:52,1015
08:30:53,1015
08:30:54,1015
08:30:55,1015
08:30:56,1015
08:30:57,1015
08:30:58,1015
08:30:59,1015
08:31:00,1014
08:31:01,1015
08:31:02,1014
08:31:03,1014
08:31:04,1014
08:31:05,1014
08:31:06,1014
08:31:07,1014
08:31:08,1014
08:31:09,1014
08:31:12,1014
08:31:13,1014
08:31:14,1014
08:31:15,1014
08:31:17,1014
08:31:18,1013
08:31:19,1014
08:31:20,1014
08:31:21,1014
08:31:22,1014
08:31:23,1014
08:31:24,1014
08:31:25,1014
08:31:26,1013
08:31:27,1013
08:31:28,1013
08:31:29,1013
08:31:30,1013
08:31:31,1013
08:31:32,1013
08:31:33,1013
08:31:34,1013
08:31:35,1013
08:31:36,1013
08:31:37,1013
08:31:38,1012
08:31:39,1012
08:31:40,1012
08:31:41,1011
08:31:42,1012
08:31:43,1011
08:31:44,1011
08:31:45,1011
08:31:46,1011
08:31:47,1011
08:31:49,1011
08:31:50,1011
08:31:51,1011
08:31:52,1011
08:31:53,1011
08:31:54,1011
08:31:55,1011
08:31:56,1011
08:31:57,1010
08:31:58,1011
08:31:59,1011
08:32:01,1011
08:32:02,1010
08:32:03,1011
08:32:04,1010
08:32:05,1010
08:32:06,1010
08:32:07,1010
08:32:08,1010
08:32:09,1010
08:32:10,1010
08:32:11,1010
08:32:12,1010
08:32:13,1010
08:32:14,1009
08:32:15,1009
08:32:16,1009
08:32:17,1009
08:32:18,1009
08:32:19,1009
08:32:20,1009
08:32:21,1010
08:32:22,1009
